"┌─────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────┐
│  Model: ThreeLayerCNN  |  dataset: CIFAR100(25000/5000) | data_augmentation: False | noise: 0.2 | batch_size: 256 | learning_rate: 0.001 | epochs: 100  │
└─────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────┘"

units,epochs,train_loss,train_accuracy,train_error
5,61,3.461492,0.22156,0.77844
5,62,3.45803,0.22144,0.77856
5,63,3.456243,0.22212,0.77788
5,64,3.454402,0.22076,0.7792399999999999
5,65,3.459322,0.22084,0.77916
5,66,3.449388,0.22292,0.77708
5,67,3.448855,0.22236,0.77764
5,68,3.448322,0.22228,0.77772
5,69,3.447292,0.22272,0.77728
5,70,3.446563,0.22368,0.77632
5,71,3.445235,0.22384,0.77616
5,72,3.439506,0.22436,0.77564
5,73,3.439686,0.22616,0.77384
5,74,3.438242,0.2244,0.7756000000000001
5,75,3.441037,0.22516,0.77484
5,76,3.433019,0.22648,0.77352
5,77,3.431002,0.22488,0.77512
5,78,3.426591,0.22496,0.77504
5,79,3.430567,0.22712,0.77288
5,80,3.423929,0.22936,0.77064
5,81,3.422495,0.2278,0.7722
5,82,3.421801,0.23052,0.7694799999999999
5,83,3.421782,0.22776,0.77224
5,84,3.418467,0.22836,0.77164
5,85,3.420648,0.2264,0.7736000000000001
5,86,3.417407,0.22828,0.77172
5,87,3.415363,0.22932,0.77068
5,88,3.417667,0.22676,0.77324
5,89,3.415051,0.22812,0.77188
5,90,3.413411,0.22836,0.77164
5,91,3.411878,0.22824,0.77176
5,92,3.406969,0.2278,0.7722
5,93,3.407831,0.22692,0.77308
5,94,3.407976,0.2286,0.7714
5,95,3.403463,0.23052,0.7694799999999999
5,96,3.404587,0.23132,0.76868
5,97,3.402824,0.23328,0.7667200000000001
5,98,3.4041,0.23088,0.76912
5,99,3.402464,0.229,0.771
5,100,3.398563,0.23164,0.7683599999999999
6,1,4.555766,0.0252,0.9748
6,2,4.368765,0.05548,0.94452
6,3,4.231339,0.07964,0.92036
6,4,4.122225,0.101,0.899
