"┌───────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────┐
│  Model: PreActResNet  |  dataset: CIFAR10(25000/5000) | data_augmentation: False | noise: 0.2 | batch_size: 256 | learning_rate: 0.001 | epochs: 100  │
└───────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────┘"

units,epochs,train_loss,train_accuracy,train_error
6,49,0.182412,0.937,0.06299999999999994
6,50,0.196693,0.93292,0.06708000000000003
6,51,0.173786,0.93936,0.06064000000000003
6,52,0.168584,0.941,0.05900000000000005
6,53,0.178697,0.93688,0.06311999999999995
6,54,0.170341,0.94036,0.059640000000000026
6,55,0.165331,0.94264,0.05735999999999997
6,56,0.148337,0.94896,0.051039999999999974
6,57,0.133784,0.9546,0.045399999999999996
6,58,0.145545,0.95008,0.049919999999999964
6,59,0.142146,0.95044,0.04956000000000005
6,60,0.146279,0.94884,0.05115999999999998
6,61,0.165167,0.94152,0.058479999999999976
6,62,0.153973,0.9464,0.05359999999999998
6,63,0.131642,0.95568,0.044320000000000026
6,64,0.112946,0.9616,0.03839999999999999
6,65,0.125751,0.9568,0.043200000000000016
6,66,0.138586,0.9516,0.0484
6,67,0.133713,0.9546,0.045399999999999996
6,68,0.126688,0.9568,0.043200000000000016
6,69,0.126734,0.956,0.04400000000000004
6,70,0.143918,0.95088,0.04912000000000005
6,71,0.125186,0.9576,0.04239999999999999
6,72,0.124934,0.95692,0.04308000000000001
6,73,0.098158,0.96752,0.03247999999999995
6,74,0.10031,0.9652,0.03480000000000005
6,75,0.109341,0.96248,0.03752
6,76,0.115068,0.96016,0.03983999999999999
6,77,0.120233,0.95884,0.041159999999999974
6,78,0.138107,0.9522,0.047799999999999954
6,79,0.145277,0.95064,0.04935999999999996
6,80,0.1132,0.96116,0.038839999999999986
6,81,0.096002,0.9672,0.03280000000000005
6,82,0.091338,0.96884,0.031159999999999966
6,83,0.089904,0.97012,0.029880000000000018
6,84,0.129851,0.95436,0.045640000000000014
6,85,0.149782,0.94928,0.05071999999999999
6,86,0.107824,0.96252,0.03747999999999996
6,87,0.111135,0.96128,0.03871999999999998
6,88,0.081652,0.9732,0.026800000000000046
6,89,0.067259,0.9788,0.021199999999999997
6,90,0.076704,0.97464,0.02536000000000005
6,91,0.128103,0.95624,0.04376000000000002
6,92,0.135495,0.95284,0.04715999999999998
6,93,0.114768,0.95992,0.040080000000000005
6,94,0.100486,0.96604,0.03395999999999999
6,95,0.080647,0.97308,0.026920000000000055
6,96,0.068844,0.97636,0.023639999999999994
6,97,0.078044,0.97332,0.026680000000000037
6,98,0.094611,0.96844,0.03156000000000003
6,99,0.125674,0.95596,0.04403999999999997
6,100,0.113304,0.96132,0.03868000000000005
7,1,2.028054,0.26832,0.73168
7,2,1.83622,0.36812,0.63188
7,3,1.730273,0.42784,0.57216
7,4,1.64786,0.4636,0.5364
7,5,1.58287,0.49132,0.50868
7,6,1.516853,0.52056,0.47944
7,7,1.450336,0.54564,0.45436
7,8,1.384573,0.56976,0.43023999999999996
7,9,1.316412,0.5934,0.40659999999999996
7,10,1.235461,0.62248,0.37751999999999997
7,11,1.160673,0.6406,0.35940000000000005
7,12,1.086788,0.66736,0.33264000000000005
7,13,1.008106,0.68664,0.31335999999999997
7,14,0.922844,0.711,0.28900000000000003
7,15,0.857711,0.72788,0.27212000000000003
7,16,0.795003,0.7448,0.2552
7,17,0.726952,0.76552,0.23448000000000002
