"┌─────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────┐
│  Model: PreActResNet  |  dataset: CIFAR100(50000/10000) | data_augmentation: False | noise: 0.2 | batch_size: 256 | learning_rate: 0.001 | epochs: 100  │
└─────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────┘"

units,epochs,train_loss,train_accuracy,train_error
1,89,3.881219,0.13678,0.86322
1,90,3.881218,0.13588,0.86412
1,91,3.881027,0.13796,0.86204
1,92,3.879644,0.13702,0.86298
1,93,3.877648,0.13674,0.86326
1,94,3.880793,0.13736,0.86264
1,95,3.879749,0.13718,0.86282
1,96,3.877408,0.13754,0.86246
1,97,3.877722,0.13746,0.86254
1,98,3.877678,0.1375,0.8625
1,99,3.875869,0.13834,0.86166
1,100,3.872825,0.13846,0.86154
2,1,4.530605,0.02018,0.97982
2,2,4.314518,0.0492,0.9508
2,3,4.223232,0.0642,0.9358
2,4,4.175391,0.07262,0.92738
2,5,4.127776,0.08156,0.91844
2,6,4.078952,0.09256,0.90744
2,7,4.031852,0.10232,0.89768
2,8,3.994671,0.1099,0.8901
2,9,3.959042,0.1169,0.8831
2,10,3.931435,0.12222,0.87778
2,11,3.906211,0.13014,0.86986
2,12,3.887392,0.13256,0.86744
2,13,3.866109,0.13708,0.86292
2,14,3.850523,0.14092,0.8590800000000001
2,15,3.832706,0.14414,0.8558600000000001
2,16,3.816828,0.1472,0.8528
2,17,3.801797,0.15006,0.84994
2,18,3.788041,0.1533,0.8467
2,19,3.77826,0.15502,0.8449800000000001
2,20,3.767676,0.15912,0.84088
2,21,3.753888,0.16098,0.83902
2,22,3.744094,0.1634,0.8366
2,23,3.738742,0.16342,0.83658
2,24,3.726182,0.16656,0.83344
2,25,3.719818,0.1693,0.8307
2,26,3.714194,0.169,0.831
2,27,3.705014,0.17154,0.82846
2,28,3.697149,0.17262,0.82738
2,29,3.691034,0.17382,0.82618
2,30,3.682743,0.1767,0.8233
2,31,3.677624,0.1786,0.8214
2,32,3.669104,0.17776,0.82224
2,33,3.665667,0.17808,0.82192
2,34,3.660397,0.18078,0.8192200000000001
2,35,3.656184,0.18152,0.81848
2,36,3.649721,0.18066,0.81934
2,37,3.64222,0.1839,0.8161
2,38,3.638893,0.1826,0.8174
2,39,3.635555,0.18432,0.81568
2,40,3.628339,0.18578,0.8142199999999999
2,41,3.6218,0.18834,0.81166
2,42,3.62008,0.18762,0.81238
2,43,3.616891,0.18894,0.81106
2,44,3.610622,0.18972,0.81028
2,45,3.606122,0.19116,0.80884
2,46,3.604973,0.19078,0.80922
2,47,3.598331,0.19222,0.8077799999999999
2,48,3.595332,0.19108,0.80892
2,49,3.592078,0.19218,0.80782
2,50,3.58807,0.19666,0.8033399999999999
2,51,3.588324,0.1955,0.8045
2,52,3.582245,0.1979,0.8021
2,53,3.57568,0.19768,0.80232
2,54,3.577621,0.19692,0.80308
2,55,3.572443,0.19742,0.80258
2,56,3.571547,0.19884,0.80116
2,57,3.567734,0.19894,0.80106
2,58,3.562836,0.19908,0.80092
2,59,3.558436,0.20026,0.79974
2,60,3.557369,0.20136,0.79864
2,61,3.553514,0.20178,0.79822
2,62,3.551741,0.20188,0.7981199999999999
2,63,3.549024,0.2015,0.7985
2,64,3.544574,0.20206,0.79794
2,65,3.542923,0.20384,0.79616
2,66,3.54441,0.20302,0.79698
2,67,3.541628,0.20394,0.79606
